event_id,source_event_id,event_type,effective_year,event_date_est,event_date_precision,district_id,district_name,state,parent_district,child_district,source,confidence_score,event_status,pipeline_run_id
74237540-ca0b-4dfd-9a18-3e0d0f7ae8bf,3d72f0c1a934,SPLIT,1993,1993-01-01,YEAR,Jajapur,Jajapur,Orissa,Cuttack,Jajapur,3d72f0c1a934,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
743c7c67-a1f3-473c-a7d7-db82fe066b3f,e8b4d0626482,NEW_DISTRICT,2012,2012-01-01,YEAR,Baloda Bazar,Baloda Bazar,Chhattisgarh,Raipur,Baloda Bazar,e8b4d0626482,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7453a4c4-a8f0-4349-a2ca-05c901126ce8,b58a4c6c017c,RENAME,2001,2001-01-01,YEAR,,,Punjab,Nawanshahr,,b58a4c6c017c,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7458de2d-2fce-4e26-a84d-49584389f0e0,ea4a7ab83d21,RENAME,2001,2001-01-01,YEAR,,,Assam,Barpeta,,ea4a7ab83d21,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
74abfe69-4308-44fe-8018-7ddf1f6f76b1,e7c7d9513ef8,SPLIT,1992,1992-01-01,YEAR,Mansa,Mansa,Punjab,Bathinda,Mansa,e7c7d9513ef8,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
74b5a3f7-0749-41dc-864e-84786be34eca,5723285e8399,SPLIT,2013,2013-01-01,YEAR,,,Bombay,Ahmedabad,,5723285e8399,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
74d0da2f-60c4-4f8e-941f-a1209b6e3b3d,5f36f9f117c9,NEW_DISTRICT,1991,1991-01-01,YEAR,Jamui,Jamui,Bihar,Munger,Jamui,5f36f9f117c9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
74da71b2-a6b5-4698-b94d-194ebb3767ba,f0e994541d4c,SPLIT,1997,1997-01-01,YEAR,Balrampur,Balrampur,Uttar Pradesh,Gonda,Balrampur,f0e994541d4c,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
74f1f04c-bcec-4618-ac36-d6f75443a661,f6b734dff9fd,SPLIT,1958,1958-01-01,YEAR,,,Kerala,Kottayam,,f6b734dff9fd,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7500acf1-2228-402a-a153-50cbca034b21,6bc2be14394d,SPLIT,1983,1983-01-01,YEAR,,,Assam,Goalpara,,6bc2be14394d,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
750c146f-2cb4-4e63-b439-e3093a5ae65b,a8367eb0a586,SPLIT,2015,2015-01-01,YEAR,,,Assam,Sonitpur,,a8367eb0a586,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7524f8d4-6dd8-4304-9148-15016b925206,41871a067303,NEW_DISTRICT,2004,2004-01-01,YEAR,Chirang,Chirang,Assam,,Chirang,41871a067303,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
754f9688-809f-4283-9ca0-91e748342ec9,47850ff28195,SPLIT,2023,2023-01-01,YEAR,,,Rajasthan,Jalore,,47850ff28195,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
758e8778-f9d7-4bc9-bb74-6f6f41d3a979,78b9a7cf8619,SPLIT,1979,1979-01-01,YEAR,Vizianagaram,Vizianagaram,Andhra Pradesh,Visakhapatnam,Vizianagaram,78b9a7cf8619,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
75b102cc-12de-4e31-a21a-b73df395384e,f7f0f21d769b,SPLIT,1972,1972-01-01,YEAR,Begusarai,Begusarai,Bihar,Monghyar,Begusarai,f7f0f21d769b,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
75e13506-fe7f-4737-9b85-668699bf4bb8,4d85dd374ab3,SPLIT,1972,1972-01-01,YEAR,,,Himachal Pradesh,Simla,,4d85dd374ab3,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
761ab0ee-9171-4f27-af18-09edbddcccc1,9031159ae2b7,NEW_DISTRICT,2001,2001-01-01,YEAR,Kurung Kumey,Kurung Kumey,Arunachal Pradesh,Lower Subansiri,Kurung Kumey,9031159ae2b7,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
762e7b97-5ff6-41b8-910d-da342b4c0ee0,ed0f2c50eb37,SPLIT,2016,2016-01-01,YEAR,,,Telangana,Khammam,,ed0f2c50eb37,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7641a3eb-36a3-4098-ae14-c9824328cc6e,3b6fcde98cec,SPLIT,1997,1997-01-01,YEAR,Dimapur,Dimapur,Nagaland,Naga Hills,Dimapur,3b6fcde98cec,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
764a3612-b838-46c9-af81-5885eb25c771,9c4988d19608,SPLIT,1987,1987-01-01,YEAR,Golaghat,Golaghat,Assam,Sibsagar,Golaghat,9c4988d19608,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7650137b-57b7-43e6-818c-cea21ff9b2ef,88469dfc1738,SPLIT,1960,1960-01-01,YEAR,,,Uttar Pradesh,Tehri Garhwal,,88469dfc1738,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
76567dba-bb1c-468d-81fe-aacac590a052,20fec8578abc,SPLIT,1992,1992-01-01,YEAR,Papum Pare,Papum Pare,Arunachal Pradesh,Lower Subansiri,Papum Pare,20fec8578abc,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7699150c-ebc6-4c75-9c8e-9f65c9d5f527,d2d6149fc192,SPLIT,2018,2018-01-01,YEAR,,,Arunachal Pradesh,East Kameng,,d2d6149fc192,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
76e6c690-ac96-401f-95a0-53224da46af1,817b7df6e0f9,NEW_DISTRICT,1973,1973-01-01,YEAR,North District,North District,Sikkim,Sikkim,North District,817b7df6e0f9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
77091c2a-093f-40b8-b9b0-2923bcf71302,4a71caeeeb3d,SPLIT,2001,2001-01-01,YEAR,,,Jharkhand,Dumka,,4a71caeeeb3d,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7727e6c2-42d7-4796-a780-9bf0567a79ca,1dd7b830904e,NEW_DISTRICT,1972,1972-01-01,YEAR,Hamirpur,Hamirpur,Uttar Pradesh,Kangra,Hamirpur,1dd7b830904e,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7732d2d6-c7db-4f1d-a98f-08188489c220,b7f70b880355,SPLIT,2013,2013-01-01,YEAR,,,Gujarat,Surendranagar,,b7f70b880355,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
773a5862-9358-43bc-8033-5d60244e5665,cb80bb3d1473,NEW_DISTRICT,1957,1957-01-01,YEAR,Mokokchung,Mokokchung,Nagaland,Tuensang,Mokokchung,cb80bb3d1473,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
773c2ceb-c3f0-4fb4-a54f-cf0840b2f9bc,beab05e2b0ec,SPLIT,1957,1957-01-01,YEAR,Alleppey,Alleppey,Kerala,Kottayam,Alleppey,beab05e2b0ec,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7760fc76-ba71-4c04-8247-bf2daeda6033,35d2c27586e5,SPLIT,2019,2019-01-01,YEAR,,,Tamil Nadu,Vellore,,35d2c27586e5,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7783e4cf-3f2d-4c91-ace7-feeb6a0558f1,826ec43a31c9,RENAME,1951,1951-01-01,YEAR,,,Bombay,East Khandesh,,826ec43a31c9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
778c1e9f-a3cd-4859-909d-dff8ab33469a,39db47f62b7b,NEW_DISTRICT,2001,2001-01-01,YEAR,Saraikela-kharsawan,Saraikela-kharsawan,Jharkhand,Pashchimi Singhbhum,Saraikela-kharsawan,39db47f62b7b,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
778c298e-ef7d-49b9-b849-a77963097d9a,7b6bf21401ae,SPLIT,2011,2011-01-01,YEAR,Pathankot,Pathankot,Punjab,Gurdaspur,Pathankot,7b6bf21401ae,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
77931594-1fd7-4220-849b-6786614242f5,0438a8c45b0c,SPLIT,1964,1964-01-01,YEAR,Gandhinagar,Gandhinagar,Gujarat,Mahesana,Gandhinagar,0438a8c45b0c,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
77e8d694-3279-4f05-85d0-0ff61166575e,f28e98e7ea60,SPLIT,2023,2023-01-01,YEAR,,,Rajasthan,Jaipur,,f28e98e7ea60,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
785669f0-14db-41f0-bf15-84b2df5be2d3,44798eff1f9e,NEW_DISTRICT,1995,1995-01-01,YEAR,Ambedkar Nagar,Ambedkar Nagar,Uttar_pradesh,Faizabad,Ambedkar Nagar,44798eff1f9e,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
78738c30-d707-49e7-8f6d-3a85afb9fbd6,823b8e5fe164,NEW_DISTRICT,1983,1983-01-01,YEAR,Godda,Godda,Bihar,Santhal Parganas,Godda,823b8e5fe164,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
78cd5212-de65-4be7-8ca0-a3006a593d49,9ab0eb275c10,SPLIT,2012,2012-01-01,YEAR,,,Tripura,South Tripura,,9ab0eb275c10,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
78e2f6bc-53c3-4bd4-98d8-fc918a843af9,a1214943545a,NEW_DISTRICT,1998,1998-01-01,YEAR,Jashpur,Jashpur,Chhattisgarh,Kolaba,Jashpur,a1214943545a,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
78e77d53-dcca-4955-a06d-2ee5730bbb71,e63dfceea59b,SPLIT,2016,2016-01-01,YEAR,Sangareddy,Sangareddy,Telangana,Medak,Sangareddy,e63dfceea59b,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
78e935ae-3ab3-45ae-96fb-70dc9176242c,2527039ccfa3,SPLIT,2001,2001-01-01,YEAR,Arwal,Arwal,Bihar,Jehanabad,Arwal,2527039ccfa3,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
78efe322-d385-4787-9280-8879e4f87af8,3a617e5c7535,NEW_DISTRICT,2015,2015-01-01,YEAR,Siang,Siang,Arunachal Pradesh,,Siang,3a617e5c7535,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
78fbe6e6-0339-48a1-b0f2-676ad915c51e,fe9a9348fdcf,SPLIT,2023,2023-01-01,YEAR,,,Rajasthan,Udaipur,,fe9a9348fdcf,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
790b93fc-2a86-4725-8424-f60ff18487e6,f9639033e5ec,SPLIT,2007,2007-01-01,YEAR,Tapi,Tapi,Gujarat,Surat,Tapi,f9639033e5ec,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
79167724-9d87-4428-aca0-c020cb96add1,6b8845a92d5f,SPLIT,1997,1997-01-01,YEAR,Auraiya,Auraiya,Uttar Pradesh,Etawah,Auraiya,6b8845a92d5f,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
792e90a1-a354-4039-bf3d-3cbb46c42f87,8982adaab77e,SPLIT,2004,2004-01-01,YEAR,Longleng,Longleng,Nagaland,Tuensang,Longleng,8982adaab77e,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
797a4cc2-b30c-40f1-aadc-8ba3de501b99,ef65409ba557,SPLIT,2022,2022-01-01,YEAR,,,,,,ef65409ba557,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
798e8891-9200-43d7-a264-eec3625514ff,4a146df6a800,SPLIT,1972,1972-01-01,YEAR,Munger,Munger,Bihar,Monghyar,Munger,4a146df6a800,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
79af7e08-a65a-46b0-b259-ede708dacdc2,10b9f9a20914,SPLIT,2003,2003-01-01,YEAR,Burhanpur,Burhanpur,Madhya Pradesh,East Nimar,Burhanpur,10b9f9a20914,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
79b05c0b-469f-4384-9c06-32e8e0bfa670,ee773cc6b537,SPLIT,1997,1997-01-01,YEAR,,,Uttranchal,Almora,,ee773cc6b537,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
79d13b9a-3163-4244-b26f-4285e769cde2,621e1159b396,SPLIT,2018,2018-01-01,YEAR,Lepa Rada,Lepa Rada,Arunachal Pradesh,Lower Siang,Lepa Rada,621e1159b396,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
79d9240e-a2c9-4d7e-a4ba-25e17dd66d02,08cf04383ee6,SPLIT,1980,1980-01-01,YEAR,Dibang Valley,Dibang Valley,Arunachal Pradesh,Lohit,Dibang Valley,08cf04383ee6,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7a488f09-e6a2-46fc-8cba-bf4262e7ba82,148e42f538ca,SPLIT,2023,2023-01-01,YEAR,,,,,,148e42f538ca,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7a676869-5268-4f87-b234-60da2181d58d,e8d9fc31ec4e,NEW_DISTRICT,1997,1997-01-01,YEAR,Central,Central,Delhi,Delhi,Central,e8d9fc31ec4e,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7ab73c7b-e13d-447f-83ac-e636e6fb8280,290d9cc8270b,SPLIT,1989,1989-01-01,YEAR,Sonbhadra,Sonbhadra,Uttar_pradesh,Mirzapur,Sonbhadra,290d9cc8270b,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7addf463-f29c-4d9d-b697-2b4ab2a54d17,c7dd5ecb0d39,NEW_DISTRICT,1983,1983-01-01,YEAR,Lohardaga,Lohardaga,Bihar,Ranchi,Lohardaga,c7dd5ecb0d39,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7af8103a-6129-4ab7-93ea-8f5db24f084d,a86bf2ebf50d,RENAME,1981,1981-01-01,YEAR,,,,,,a86bf2ebf50d,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7b04c5ae-4a2d-4629-a5b8-bcaf7abf0df0,9841d9398380,SPLIT,1985,1985-01-01,YEAR,,,Tamil Nadu,Madurai,,9841d9398380,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7b549eee-82e4-43e1-b7ba-069dce690d39,d03e4b56e4a9,SPLIT,1990,1990-01-01,YEAR,,,Bombay,Greater Bombay,,d03e4b56e4a9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7b591880-04e8-4762-9f78-1469e8dd7655,cda20afa4d4a,SPLIT,1997,1997-01-01,YEAR,South West,South West,Delhi,Delhi,South West,cda20afa4d4a,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7b74991c-d405-4b10-b3e0-6dd24b98a22a,d31a39325679,SPLIT,1989,1989-01-01,YEAR,,,Assam,Dibrugarh,,d31a39325679,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7b9c55d4-e247-45ac-ba81-07a04f0cfd5f,595af4035b7a,SPLIT,1981,1981-01-01,YEAR,South Twenty Four Parganas,South Twenty Four Parganas,West Bengal,Twenty Four Parganas,South Twenty Four Parganas,595af4035b7a,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7bd2ff2b-fd20-4f09-a535-82ca13ef7e4d,9137b97001a2,SPLIT,1969,1969-01-01,YEAR,Malappuram,Malappuram,Kerala,Palghat,Malappuram,9137b97001a2,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7bd64fd6-e3ea-4b01-a0bd-5b6647973e4b,181c273e7d41,NEW_DISTRICT,1974,1974-01-01,YEAR,Lalitpur,Lalitpur,Uttar Pradesh,Jhansi,Lalitpur,181c273e7d41,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7c1e7b6f-d554-48b5-9dd5-83ef26cd75e9,15225eb7398b,NEW_DISTRICT,1982,1982-01-01,YEAR,Latur,Latur,Maharashtra,Osmanabad,Latur,15225eb7398b,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7c6b0002-0bdd-4f32-9934-26d0490da6e5,618512c675b7,SPLIT,1998,1998-01-01,YEAR,,,Chhattisgarh,Bastar,,618512c675b7,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7c9e85e2-8ca0-4f3d-9275-af5562316450,a0d87634f359,NEW_DISTRICT,2022,2022-01-01,YEAR,,,Andhra Pradesh,Guntur,,a0d87634f359,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7cb0930c-b5cc-46c7-b2f2-0082add1c3f1,089a0431ad91,NEW_DISTRICT,1992,1992-01-01,YEAR,Malkangiri,Malkangiri,Orissa,Koraput,Malkangiri,089a0431ad91,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7d22524f-7aaf-4f9f-8d0c-6dd94c9e5e9e,37e09a804b92,SPLIT,2012,2012-01-01,YEAR,South East,South East,Delhi,South,South East,37e09a804b92,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7d6cdf23-15d7-49d6-93f1-8a844605bf82,a684ee23b131,SPLIT,1976,1976-01-01,YEAR,East Garo Hills,East Garo Hills,Meghalaya,Garo Hills,East Garo Hills,a684ee23b131,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7d6f32cc-e7ee-4ffb-bf6b-b166e1860913,78b9a7cf8619,SPLIT,1979,1979-01-01,YEAR,Vizianagaram,Vizianagaram,Andhra Pradesh,Srikakulam,Vizianagaram,78b9a7cf8619,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7e3d78c4-f6bd-4ce8-8a13-77aafc0439b5,270f9ba7e1d9,NEW_DISTRICT,1980,1980-01-01,YEAR,West Kameng,West Kameng,Arunachal Pradesh,Kamle,West Kameng,270f9ba7e1d9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7e4abbfc-ee2e-4b2b-9c47-6bdb987c70ac,b571cabaf465,SPLIT,2006,2006-01-01,YEAR,Ganderbal,Ganderbal,Jammu and Kashmir,Baramula,Ganderbal,b571cabaf465,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7ecf4f79-5d09-406a-a623-bcac74cec751,416fb84b8a83,SPLIT,2013,2013-01-01,YEAR,Gir Somnath,Gir Somnath,Saurashtra,Sorath,Gir Somnath,416fb84b8a83,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7ed9fe58-9eaa-4285-b606-9f49f94b9ebe,4e5f6be99ac7,NEW_DISTRICT,1956,1956-01-01,YEAR,Kathua,Kathua,Jammu and Kashmir,Jammu and Kashmir,Kathua,4e5f6be99ac7,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7eec6112-d014-4c39-b81c-40901f381341,dc56e0985e27,SPLIT,2010,2010-01-01,YEAR,,,Uttar Pradesh,Sultanpur,,dc56e0985e27,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7f0b0df5-ce24-4bb0-a411-b451b835d714,2320fd51ef37,SPLIT,2014,2014-01-01,YEAR,,,West Bengal,Jalpaiguri,,2320fd51ef37,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7f51b5f1-3e10-4c54-997f-aca079e55afe,65249aae878b,SPLIT,2016,2016-01-01,YEAR,Kakching,Kakching,Manipur,Thoubal,Kakching,65249aae878b,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7f6156b8-b4db-4ae8-a6f7-ea5072ae9aba,b2632b5e280f,SPLIT,1954,1954-01-01,YEAR,,,Assam,Balipara Frontier Tract,,b2632b5e280f,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7f6624b5-dc2f-47c9-a319-da83d99d69d8,e9f620587284,SPLIT,1989,1989-01-01,YEAR,,,Uttar_pradesh,Gorakhpur,,e9f620587284,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7f7333f2-d516-42a9-9839-121edc62f294,655cadf7e5ff,NEW_DISTRICT,2019,2019-01-01,YEAR,Ranipet,Ranipet,Tamil Nadu,Vellore,Ranipet,655cadf7e5ff,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7f96b67c-a6da-4191-8ee0-b5fa0b124ff1,a2fc9a0c9793,NEW_DISTRICT,2006,2006-01-01,YEAR,,,,,,a2fc9a0c9793,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7fc83f01-8d40-422c-a30e-1f7e7bffc7a5,83931637e12e,SPLIT,2016,2016-01-01,YEAR,,,Andhra Pradesh,Warangal,,83931637e12e,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
7ffc8f49-5103-466b-9212-1f5cd21edc38,d31a39325679,NEW_DISTRICT,1976,1976-01-01,YEAR,Dibrugarh,Dibrugarh,Assam,Lakhimpur,Dibrugarh,d31a39325679,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
8014729c-6eea-4900-b001-5308a364a7cb,f3d7469f1a98,SPLIT,2011,2011-01-01,YEAR,Fazilka,Fazilka,Punjab,Firozpur,Fazilka,f3d7469f1a98,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
8030e10c-d555-431d-acc8-b609cb4072e7,0045d4b847e1,SPLIT,1989,1989-01-01,YEAR,,,Uttar_pradesh,Mirzapur,,0045d4b847e1,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
805a4a33-6d7d-42e5-9263-29c425879fd1,dcd16ad19c25,SPLIT,1997,1997-01-01,YEAR,,,Uttar Pradesh,Bulandshahr,,dcd16ad19c25,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
8064bb55-f8f7-4ec9-acba-d04186fc0d4b,60591645fd04,SPLIT,2001,2001-01-01,YEAR,,,Bihar,Jehanabad,,60591645fd04,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
8078f55b-a84c-4e64-933c-aac3be414519,82dbe257807f,SPLIT,1992,1992-01-01,YEAR,,,Meghalaya,East Khasi Hills,,82dbe257807f,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
80a87e56-78a6-4857-8546-6db36d3e37f4,38d00acb3eb1,SPLIT,2015,2015-01-01,YEAR,,,Assam,Mikir Hills,,38d00acb3eb1,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
80b1b52b-56ae-4d57-9f93-8c7b4f4eab34,543eaea73cf5,SPLIT,2010,2010-01-01,YEAR,,,Uttar Pradesh,Raebareli,,543eaea73cf5,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
813ffff7-7d92-42f8-a5ae-1fc2ec9c66c3,03f21630b049,SPLIT,2006,2006-01-01,YEAR,Kishtwar,Kishtwar,Jammu and Kashmir,Doda,Kishtwar,03f21630b049,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
818ba690-3322-4780-aaa9-905dd7f9e211,47a553565ae8,SPLIT,1991,1991-01-01,YEAR,Bokaro,Bokaro,Jharkhand,,Bokaro,47a553565ae8,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
81b56032-3c37-4bca-9266-f6a17b5d2289,f3004adfc23d,SPLIT,1972,1972-01-01,YEAR,,,Bihar,Darbhanga,,f3004adfc23d,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
81d7beb2-cbab-4396-bc5b-0d01c3525512,78f851dd5504,SPLIT,2017,2017-01-01,YEAR,,,West Bengal,Darjiling,,78f851dd5504,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
8219aa6c-6d3b-43c9-9215-0defacfbd06e,2aef0f747671,SPLIT,1997,1997-01-01,YEAR,Shrawasti,Shrawasti,Uttar Pradesh,Bahraich,Shrawasti,2aef0f747671,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
826fe1a6-6d35-47dd-90b0-7b42ce4fe31f,95eee177361e,RENAME,1991,1991-01-01,YEAR,,,,,,95eee177361e,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
829d0575-dd6e-409e-8425-8ef0bc77d573,cf556d7e0d63,SPLIT,1989,1989-01-01,YEAR,Bongaigaon,Bongaigaon,Assam,,Bongaigaon,cf556d7e0d63,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
82f0ae9f-a480-442b-8a62-2db1a27b39c8,a60bb91e61c3,NEW_DISTRICT,2022,2022-01-01,YEAR,,,,,,a60bb91e61c3,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
831ac432-a295-4bc4-a8c6-4f4b2758789b,be1c9b06d769,RENAME,2001,2001-01-01,YEAR,,,Uttar Pradesh,Hathras,,be1c9b06d769,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
832e688b-7207-4f56-851b-c12e1faee6c8,fd7a8f6a4b1f,SPLIT,1983,1983-01-01,YEAR,,,Assam,Goalpara,,fd7a8f6a4b1f,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
833e6add-ea1c-48bc-b906-d174d897a487,44cbd83610e9,SPLIT,1956,1956-01-01,YEAR,,,Madhya Pradesh,Hoshangabad,,44cbd83610e9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
83517e3f-ce13-4d5f-862b-8f312865c0a8,5e88d2f00ad9,SPLIT,2006,2006-01-01,YEAR,,,Punjab,Sangrur,,5e88d2f00ad9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
8360c33b-8282-4fac-9300-c59a1270f231,0990d01df831,SPLIT,1973,1973-01-01,YEAR,Aurangabad,Aurangabad,Maharashtra,Gaya,Aurangabad,0990d01df831,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
83644129-a25a-44a9-b086-e34de29cb6d1,bee845215b74,SPLIT,1982,1982-01-01,YEAR,Pathanamthitta,Pathanamthitta,Travancore - Cochin,Quilon,Pathanamthitta,bee845215b74,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
