event_id,event_type,effective_year,district_name,parent_district,child_district,reason_code,reason_description
22a86e3d-8452-412d-9221-8947733fb9a3,SPLIT,1982,,Osmanabad,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
38a254cb-eb90-4bec-a329-d003a3334f27,SPLIT,2022,,Srikakulam,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
62877773-acab-45f6-a195-a14046282bda,SPLIT,2019,Mulugu,Khammam,Mulugu,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
99fe6e08-0280-4666-8bc4-9752e5a59450,SPLIT,1997,,Hisar,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
9f3804ac-8465-47ea-aad4-e28c2b1bd5ef,SPLIT,2008,Palwal,Gurgaon,Palwal,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f38d5351-9b5f-4edf-8ef1-e20c727106fe,SPLIT,1989,,Karnal,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
0241db55-cbcc-471a-97c1-8fef3f4df2eb,SPLIT,2001,Simdega,Gumla,Simdega,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
24c37a1d-f53a-4891-8eb2-bdd835714195,SPLIT,2018,,Tikamgarh,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2db81a55-4f59-4556-ae6f-17c17c785892,SPLIT,1992,Ri Bhoi,East Khasi Hills,Ri Bhoi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
35fc46e6-c781-4a37-a03c-c9d7723a787f,SPLIT,1956,,Chhindwara,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
402fb3ef-739f-448d-880e-8ffd10992504,SPLIT,1989,Bongaigaon,Goalpara,Bongaigaon,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
58f72654-8b51-4161-8583-5d86a1ba6d61,SPLIT,1994,,Sambalpur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
773c2ceb-c3f0-4fb4-a54f-cf0840b2f9bc,SPLIT,1957,Alleppey,Kottayam,Alleppey,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
7d22524f-7aaf-4f9f-8d0c-6dd94c9e5e9e,SPLIT,2012,South East,South,South East,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a386376f-7d42-4d79-8401-10d2431a0018,SPLIT,2021,,Dimapur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
bb8142ae-a83f-4536-8c7c-78296ed4a042,SPLIT,2022,,,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
c5f524a5-0847-40a1-a809-b5c9ae3f7952,NEW_DISTRICT,1997,Namakkal,Salem,Namakkal,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
e54ab8c0-d44f-4603-938a-40915a13d32e,SPLIT,1995,Moga,Faridkot,Moga,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
e772a5d0-df9e-47a3-805e-8b22cc88332d,SPLIT,1995,Udham Singh Nagar,Nainital,Udham Singh Nagar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
53a35d76-ef6e-469e-bc31-0b1ec6944f2c,SPLIT,1994,Sant Ravidas Nagar,Varanasi,Sant Ravidas Nagar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
54317bcd-8f2d-48f9-9dba-73aaa95974e6,SPLIT,2012,,North Tripura,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
76567dba-bb1c-468d-81fe-aacac590a052,SPLIT,1992,Papum Pare,Lower Subansiri,Papum Pare,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
7fc83f01-8d40-422c-a30e-1f7e7bffc7a5,SPLIT,2016,,Warangal,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
86c552b8-5179-4edd-ae16-b20f502a5ad0,SPLIT,2013,,Halar,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
90ada2ae-2485-4735-9612-293c5d68084c,SPLIT,1956,Jammu,Jammu and Kashmir,Jammu,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
aefc08e8-7278-4711-be12-62022eea3b10,SPLIT,1998,Dindori,Mandla,Dindori,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
cd9db67c-d572-4eaa-a90c-df1e1a9323b1,SPLIT,1997,,Farrukhabad,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f102797c-b3d7-4479-8e9e-cb55c50a9777,SPLIT,1997,,Sorath,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2d327de0-67c0-42a8-b5b5-781c76831639,SPLIT,1997,,Bahraich,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
3ffe1771-be25-4bfd-b3a9-57f1fb682233,SPLIT,2004,,Darrang,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
55da71cf-1d51-4942-b0c4-36c92302cfa0,SPLIT,2017,,Tuensang,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
884f5c63-ae48-43cc-86d4-33e2a3714fa7,SPLIT,2013,Agar Malwa,Shajapur,Agar Malwa,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
b793006b-9e89-47fe-9e43-c733d8745b2f,NEW_DISTRICT,1997,South,Delhi,South,NO_TARGET_GEOMETRY,Target district lacks physical geometry at event time.
c285ee1b-d90c-49c4-b5f7-c4a48b4fb825,SPLIT,2007,Khunti,Ranchi,Khunti,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
dc01bec1-1586-4407-879b-e172501a25c2,SPLIT,1989,Firozabad,Agra,Firozabad,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
e9139c3d-e904-48fe-b638-dce34b5ef126,SPLIT,2023,,Sawai Madhopur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f5e8dbe2-97b6-4771-bb22-66c98f5c3a7e,SPLIT,1979,,Gurgaon,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f661d2b3-7961-4284-b069-322af413286e,SPLIT,1995,,Lalitpur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
326861d1-5f71-4d4f-89ba-e1b397b2cdf7,SPLIT,1998,,Mandla,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
41d25d9b-6292-485b-8f22-8531e0d850a8,SPLIT,1997,Sant Kabir Nagar,Basti,Sant Kabir Nagar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
4bf51cab-6cb3-4afb-85bf-5035eef06c80,SPLIT,2022,,West Godavari,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
54753d13-10a8-49b4-88b7-64e9ae2868e4,SPLIT,2006,Barnala,Sangrur,Barnala,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6704d309-33f4-4cde-be30-c118f5eb4144,SPLIT,1984,Kasaragod,Cannanore,Kasaragod,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6be6d897-b94e-404e-a344-d9325344cce8,NEW_DISTRICT,1987,North Goa,Diu,North Goa,NO_TARGET_GEOMETRY,Target district lacks physical geometry at event time.
7f51b5f1-3e10-4c54-997f-aca079e55afe,SPLIT,2016,Kakching,Thoubal,Kakching,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a74622c7-199b-4771-b150-4009791ee4d3,NEW_DISTRICT,2021,,Sangrur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
b54078c4-eb81-41f8-95bb-f9ada9abbcd9,NEW_DISTRICT,1986,Bengaluru Rural,Bangalore,Bengaluru Rural,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
b82b944c-821a-4982-89cb-1c27421a95bf,SPLIT,2012,North,North West,North,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d405bed1-dcaf-407a-a1a4-bbe72e0b3cd1,NEW_DISTRICT,1993,Viluppuram,South Arcot,Viluppuram,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
dbfd1e67-f5d2-4659-8baa-ca71243af7b6,SPLIT,2016,Kumuram Bheem,Adilabad,Kumuram Bheem,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
e00bf8de-4ada-4035-bca5-7e4030ace0c7,SPLIT,1956,Damoh,Sagar,Damoh,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
e1b94570-8f69-48d3-b078-53ed9bb49591,SPLIT,1956,Srinagar,Jammu and Kashmir,Srinagar,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
8598df48-b661-401d-865c-833604ac486e,NEW_DISTRICT,2011,,Muzaffarnagar,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
8b6c9d57-1d0e-4e85-98a4-bc7447cb8d69,SPLIT,1994,,Sahibganj,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
8f131114-36dc-4ec5-b969-be23cf94d8f5,NEW_DISTRICT,1998,Koriya,Surguja,Koriya,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
0c54624c-1cc8-4cb8-8306-edc8451a5426,NEW_DISTRICT,1958,Ernakulam,,Ernakulam,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
4365457f-d963-4f6c-8632-d271f625ea42,SPLIT,1997,Anand,Kheda,Anand,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
78efe322-d385-4787-9280-8879e4f87af8,NEW_DISTRICT,2015,Siang,,Siang,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
83517e3f-ce13-4d5f-862b-8f312865c0a8,SPLIT,2006,,Sangrur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f3e16ad1-b85b-46c8-a4e0-2466810a6d29,SPLIT,1997,Kancheepuram,,Kancheepuram,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
0ff9eb50-e72f-4abc-8769-0196e4e23490,NEW_DISTRICT,2016,Kamareddy,Nizamabad,Kamareddy,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
2271eaa9-2124-4e7c-896c-7b92162fa1ca,SPLIT,1979,Periyar,Coimbatore,Periyar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
36668468-464b-455f-bc85-63336bd2054c,SPLIT,1957,Mokokchung,Tuensang,Mokokchung,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
474f1589-af74-4e96-aea8-d4e8b65b739e,NEW_DISTRICT,1987,South Goa,Diu,South Goa,NO_TARGET_GEOMETRY,Target district lacks physical geometry at event time.
4eff639d-9b0f-46b1-90a0-6253a1d77112,SPLIT,1956,East Nimar,Nimar,East Nimar,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
f9bf7907-a78d-40cd-8ef6-c259c8adf081,NEW_DISTRICT,2021,,Bellary,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
25eb8098-a769-4a80-86a9-d0061337dcf7,NEW_DISTRICT,1970,Ongole,Nellore,Ongole,NO_TARGET_GEOMETRY,Target district lacks physical geometry at event time.
2fa62794-4333-45d1-9c43-b975103a26f9,SPLIT,2016,Peddapalli,Karimnagar,Peddapalli,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5d997bad-38d1-41e6-be8f-fcc331848b81,SPLIT,1995,Nawanshahr,Jullundur,Nawanshahr,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
868140fa-a374-4835-a9cc-2fe91022eb38,SPLIT,1997,,Bijapur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
b6c0ca4f-8ecc-4666-a61c-85539eab5b27,SPLIT,1972,,Kangra,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d0be964c-9184-475b-b398-b0b7dc190a48,SPLIT,1972,Bhopal,Sehore,Bhopal,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d72007a5-1020-4121-bccf-713b099faaf3,SPLIT,1973,Phek,Naga Hills,Phek,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
4e83cc20-0e51-4d7d-829c-c263a9298cf5,SPLIT,1972,,Kottayam,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
600bb778-73bd-4163-a33d-c917afceb309,SPLIT,2020,,Barpeta,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6bafae74-4c7d-4386-b7d6-4748dd225def,SPLIT,2012,,North Tripura,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
7760fc76-ba71-4c04-8247-bf2daeda6033,SPLIT,2019,,Vellore,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
95315bf8-5efa-4480-abc0-50af95899de4,SPLIT,1983,Godda,Santhal Parganas,Godda,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
bab7809e-2fc0-486d-9d74-96474e6a4dbe,SPLIT,1999,Gondiya,Bhandara,Gondiya,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
db56cd8b-6c9e-40a4-a754-febc35b1c262,SPLIT,1998,,Surguja,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
dbc3434f-84ed-48e2-99a2-113fe059db97,NEW_DISTRICT,1960,,Kangra,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ed009853-d5a5-495c-83c4-98a5d01a6354,SPLIT,2021,,Dimapur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
1c57d946-6ca3-4257-89c2-0292c0d09754,SPLIT,1973,,Durg,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
25ac03b7-b02f-49d2-b95e-cb18e2679430,NEW_DISTRICT,1995,Dhalai,North Tripura,Dhalai,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
2fb2e740-dd23-4368-86f7-b86616d575c6,SPLIT,2023,,Ajmer,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
3d9b35b1-c928-4693-9341-628249cfba6e,SPLIT,2017,,Paschim Medinipur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
521119dd-cd13-41f9-a8ac-ca475edd569a,SPLIT,1956,,Trivandrum,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6dd8b6e3-9f7a-4781-8ddb-ae7ff1334149,SPLIT,1961,Daman,,Daman,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
7422fa70-4883-47c8-9033-f035021c7d9b,SPLIT,2017,,Upper Subansiri,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
88493fbb-a7a3-4753-9530-e96353fe06cc,SPLIT,1980,,Cannanore,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
96264202-71ea-40f5-81b8-23cd37e2720c,SPLIT,1993,Cuddalore,South Arcot,Cuddalore,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
9a5bd530-899d-46ee-9989-41876c2d0a7f,SPLIT,1997,,,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
b456ed55-2871-46c6-91cf-33a51eea366c,SPLIT,1994,,Ganganagar,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
cb1c59e1-28b2-4fe4-a941-493f6171fb94,SPLIT,1997,North,Delhi,North,NO_TARGET_GEOMETRY,Target district lacks physical geometry at event time.
268b7f95-41fb-409b-b5ef-6bfbad6d2b8a,SPLIT,1983,,Cachar,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
4c8d3125-3bfa-4286-ae08-92efa90950d0,SPLIT,2012,Baloda Bazar,Raipur,Baloda Bazar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
790b93fc-2a86-4725-8424-f60ff18487e6,SPLIT,2007,Tapi,Surat,Tapi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
c8755bfb-91b9-49a9-ad61-ef4009fc9f10,SPLIT,2016,Charkhi Dadri,Bhiwani,Charkhi Dadri,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
fdaaf342-b1a0-4939-8d8a-9f4799f9b11a,SPLIT,1997,Patan,Mahesana,Patan,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
404e274e-f244-430c-988b-1ca05920ca54,NEW_DISTRICT,1993,Cuddalore,South Arcot,Cuddalore,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
5acd6040-f1a2-4b39-94ec-b89d5bc809c4,SPLIT,2009,Yadgir,Gulbarga,Yadgir,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
98b19ded-e03d-4fb2-8590-feea34e2dcff,SPLIT,2012,Longding,Tirap,Longding,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
9b2e96a6-b07a-4b3a-af4d-dbcf18998b7a,SPLIT,2016,Warangal Urban,Warangal,Warangal Urban,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
b107e7d8-969e-4bd5-88a4-437b67ab275d,NEW_DISTRICT,1989,Sonbhadra,Mirzapur,Sonbhadra,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
c509b69c-bea4-405f-a9c6-5570b3dbe6af,SPLIT,2012,,North West,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
debb63ca-06be-4cb2-ba22-fe0b03f8e9fa,SPLIT,1956,Narsimhapur,Hoshangabad,Narsimhapur,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ffe0785c-5ba1-42f6-807e-40286be6cc47,SPLIT,1997,Jyotiba Phule Nagar,Moradabad,Jyotiba Phule Nagar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
02426a43-405f-4db0-b68f-ef5e75b9c7f9,SPLIT,1972,,Muzaffarpur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2108058f-13ce-41ea-8b62-b3908d23310a,SPLIT,2016,Vikarabad,Ranga Reddy,Vikarabad,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
24af0a4b-37cb-401e-8365-b0b69f43baa5,SPLIT,1979,Kupwara,Baramula,Kupwara,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
64449251-ba87-4a10-bcab-e5d4f83470b3,SPLIT,1982,Gadchiroli,Chanda,Gadchiroli,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6fd4e763-d4fd-4ac6-bb54-f14279d15c79,SPLIT,2015,,East Siang,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
79b05c0b-469f-4384-9c06-32e8e0bfa670,SPLIT,1997,,Almora,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
8360c33b-8282-4fac-9300-c59a1270f231,SPLIT,1973,Aurangabad,Gaya,Aurangabad,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
981427d0-6f93-43c5-9c7c-2f587afb0a70,SPLIT,2021,,Bellary,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
9ee0418a-a8c5-4919-a9dc-1f3da534a16b,NEW_DISTRICT,1981,Jalna,Aurangabad,Jalna,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
a44d1dd0-6ca2-446d-9fd1-b4d3f04b1afe,SPLIT,2009,,Erode,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
af80eca8-ef88-40df-b51a-4396a7b026b6,NEW_DISTRICT,1997,Gadag,Dharwad,Gadag,NO_INTERSECTION,Geometries exist but do not spatially intersect.
b4d03807-ff3d-4722-aa85-20757f438c38,NEW_DISTRICT,2004,Anjaw,Lohit,Anjaw,NO_INTERSECTION,Geometries exist but do not spatially intersect.
bd006fc3-4634-4848-9a05-596e6d4f3744,SPLIT,2003,,Sidhi,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f7101c20-be70-4ad8-b6d1-ec014a7874fb,SPLIT,2007,Narayanpur,Bastar,Narayanpur,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
3f229326-7600-4562-97f9-9b23f001cf58,SPLIT,2006,Bandipore,Baramula,Bandipore,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
4be3e659-a88b-4125-8c4c-d76fde9f871e,NEW_DISTRICT,2006,South Andaman,,South Andaman,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
54a5545c-efbb-4492-84a1-4b9cb40e17af,NEW_DISTRICT,1972,Lunglei,,Lunglei,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
58862bf8-bda8-4706-aae1-90c49c0b6c61,SPLIT,2022,,Krishna,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5b18c5e3-a1d9-4c58-a78e-2cd3db65f705,SPLIT,2019,,Mahabubnagar,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6c0f1493-615a-463c-98c5-6b8988116a55,SPLIT,2004,,,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
79af7e08-a65a-46b0-b259-ede708dacdc2,SPLIT,2003,Burhanpur,East Nimar,Burhanpur,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
7b04c5ae-4a2d-4629-a5b8-bcaf7abf0df0,SPLIT,1985,,Madurai,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d0e73d6c-2249-4511-8f8d-9358040d44f9,NEW_DISTRICT,1990,,Greater Bombay,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d995868b-ff7b-4c4c-89cc-0f1f7a27b9d2,SPLIT,1997,,Mahesana,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
07c6c190-c97b-4720-bdf9-c1c3fed2965e,SPLIT,2012,Balrampur,Surguja,Balrampur,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2216e2a8-4dd6-4fa2-a42f-cd68fc129a0e,SPLIT,1979,Faridabad,Gurgaon,Faridabad,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
29333a9f-7957-4b4b-be5d-bb7330c2b951,SPLIT,1997,Chandauli,Varanasi,Chandauli,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
38fb61e9-3c4a-4d5f-9b5e-c410035b2f49,SPLIT,2004,,Lohit,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
56771df5-2db6-4a9e-9b74-fbbabb4bcb99,NEW_DISTRICT,1989,,North Arcot,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
65b2619f-be3b-4564-a536-b6d355908294,SPLIT,2017,,East Siang,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
88262dd2-e0f7-4058-93d2-e05979f73e08,SPLIT,1991,Supaul,Saharsa,Supaul,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d1d2c275-6c65-46c2-8baf-2a88222a3b8d,NEW_DISTRICT,1966,Valsad,Surat,Valsad,NO_TARGET_GEOMETRY,Target district lacks physical geometry at event time.
eceed985-17db-4bee-b3de-08d4a1e625d1,SPLIT,2015,Siang,East Siang,Siang,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
05bbbd6d-38ea-483c-a8b6-ba9f8a0dca8c,NEW_DISTRICT,2020,,Nagapattinam,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
0bcacd7a-a116-4224-90c4-ee028f75d1cb,SPLIT,1991,Rajsamand,Udaipur,Rajsamand,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2319f146-17d4-42e3-bfad-63f5a543f2db,SPLIT,1972,Madhubani,Darbhanga,Madhubani,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
604e1366-3b54-4341-b430-68e44e145c06,SPLIT,2003,Kamrup Metropolitan,Kamrup,Kamrup Metropolitan,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
93ba635f-9f98-45b3-8c9a-d90c9acf25d6,SPLIT,1997,South,Delhi,South,NO_TARGET_GEOMETRY,Target district lacks physical geometry at event time.
99a04927-0f98-4b22-8f59-c84e923c5288,SPLIT,1990,,Purnia,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
9b5fa074-24ff-4acb-b79c-be90509f9235,SPLIT,1997,,Aligarh,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a0eb050e-5fb1-4c81-a5ac-4621f5281e40,SPLIT,1992,,Koraput,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
aef76f53-c36a-4769-87a0-a3ea43c1c835,SPLIT,1991,Kaimur (bhabua),Rohtas,Kaimur (bhabua),MISSING_LINEAGE,Event lacks documented district relationships in lineage.
b4d87243-88ff-4013-bfb0-8009bbc05409,SPLIT,2016,Medak,Warangal,Medak,NO_INTERSECTION,Geometries exist but do not spatially intersect.
d289a1ff-2330-4841-9678-b3300ff862d9,SPLIT,1991,Chatra,Hazaribag,Chatra,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
4fd0433b-dcd9-4316-8d2e-df2959e11172,SPLIT,1993,,Dhenkanal,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
648a19f0-6488-48a2-ba2d-dc40f4f1f46a,SPLIT,2022,,Guntur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
66683c77-128b-4a44-81c2-8e723c5f6538,SPLIT,1998,,Mysore,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6f2b32ae-763e-4884-ae8f-eca422539116,SPLIT,1974,Lalitpur,Jhansi,Lalitpur,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
c7a26a5b-e69d-4277-b892-cb9587df3311,SPLIT,1979,Badgam,Srinagar,Badgam,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
dee85d98-7b49-497d-ad99-199b2181c767,SPLIT,2022,,Visakhapatnam,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
06821f2f-ea96-45fc-b88e-17993bd3cf3f,SPLIT,2012,,South,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
258d7e9f-97e3-476a-89a4-d404018a54eb,SPLIT,1974,,Thanjavur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2ba62588-b6ec-4699-b8d4-94300dba92ab,SPLIT,1973,Gopalganj,Saran,Gopalganj,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6978ed40-ccf4-4892-8b88-12789d7730ae,SPLIT,1995,,Ambala,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
268f6500-074a-4328-9750-e19b21ee4d31,SPLIT,1973,Siwan,Saran,Siwan,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2e7dfe54-648e-4ed7-8ca4-80b35575a838,SPLIT,1991,,Bhagalpur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
30040bb8-5804-4d28-8bfc-3823ab330fe4,NEW_DISTRICT,2018,,East Kameng,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5c1ee99e-d77f-4e72-9b13-6ae2101c8212,SPLIT,2015,,Dhubri,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5c7ecfa6-b175-4c68-976f-fd0a41c5a1d8,SPLIT,1995,Panchkula,Ambala,Panchkula,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5febd270-6a08-4537-97ed-09d27a6e7e93,SPLIT,1983,,Darrang,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
65c4280f-8f1b-47a5-af5d-c03ae6172849,SPLIT,1972,Chhimtuipui,,Chhimtuipui,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ea991ea5-2e0d-4242-9236-ebebb5665d14,SPLIT,2019,Tenkasi,Tirunelveli,Tenkasi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2819a0c8-bbfa-4328-a7cf-7e538e249d31,NEW_DISTRICT,1980,East Kameng,Kamle,East Kameng,NO_INTERSECTION,Geometries exist but do not spatially intersect.
45b8cc82-4365-4e3f-aded-6ca1655478b0,SPLIT,1966,Kulu,Kangra,Kulu,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
585f494a-09a0-4df0-bc5c-56a0d4e32db6,SPLIT,1973,,Naga Hills,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
736c40cf-72c3-4ad8-beb0-07f14087b2a2,SPLIT,1997,Jhajjar,Rohtak,Jhajjar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
932b6514-3620-44e2-894d-ff8b6085c1a0,SPLIT,1956,Doda,Jammu and Kashmir,Doda,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
